publish_time,source_stamp,city,region,store_no,store_name,address,station_id,station_name,station_role,station_distance_km,fallback_used,aqi,aqi_status,pollutant,pm25_avg,pm25_hour,pm10_avg,pm10_hour,o3_8h,o3_hour,co_8h,co_hour,so2_hour,no2_hour
2026-09-02 08:00,2026090207,新竹,新中區,1062,竹馬,新竹市東區光復路二段690號2F。 平安樓-眼科眼鏡配整中心,55,新竹,primary,6.242,0,43.0,Good,,5.0,7.0,14.0,21.0,9.0,3.0,0.2,0.41,0.6,18.0
2026-09-02 08:00,2026090207,台中,新中區,1063,漢神洲際,台中市北屯區崇德路三段865號3F,74,豐原,primary,8.142,0,40.0,Good,,2.5,5.0,24.0,22.0,8.0,3.0,0.1,0.39,0.7,9.0
2026-09-02 08:00,2026090207,台北,北一區,1065,台北微風廣場,臺北市松山區復興南路一段39號3F,29,松山,primary,2.391,0,33.0,Good,,1.6,2.0,13.0,16.0,7.0,5.0,0.1,0.27,1.2,14.0
2026-09-02 08:00,2026090207,屏東,南二區,1066,潮州驛站,屏東縣潮州鎮信義路111號1F,69,潮州,primary,1.548,0,25.0,Good,,5.2,7.0,14.0,23.0,27.0,27.0,0.1,0.11,0.6,0.0
2026-09-02 08:00,2026090207,台北,北一區,1067,大葉高島屋,臺北市士林區忠誠路2段55號4F,5,士林,primary,4.231,0,21.0,Good,,4.5,8.0,12.0,14.0,11.0,9.0,0.1,0.23,1.9,9.0
2026-09-02 08:00,2026090207,新北,北三區,1068,環球中和,新北市中和區中山路3段122號2F,30,板橋,primary,4.299,0,26.0,Good,,2.7,5.0,6.0,7.0,11.0,8.0,0.2,0.41,1.1,11.0
2026-09-02 08:00,2026090207,台中,新中區,1069,誠品台中三井,台中市梧棲區臺灣大道10段168號1F(櫃號19800),26,沙鹿,primary,4.502,0,32.0,Good,,5.9,8.0,19.0,26.0,8.0,3.0,0.2,0.37,0.5,12.0
2026-09-02 08:00,2026090207,桃園,桃新區,1070,環球青埔A19,桃園市中壢區高鐵南路二段352號4F,18,平鎮,primary,3.207,0,51.0,Moderate,6,4.0,6.0,13.0,20.0,8.0,3.0,0.3,0.72,1.6,22.0
2026-09-02 08:00,2026090207,台北,北二區,1071,南港CITY LINK,臺北市南港區東明里忠孝東路七段369號2F(B棟),29,松山,primary,3.502,0,33.0,Good,,1.6,2.0,13.0,16.0,7.0,5.0,0.1,0.27,1.2,14.0
2026-09-02 08:00,2026090207,台北,北二區,917,微風台北車站店,台北市中正區北平西路3號 微風台北車站1樓(G18),16,古亭,primary,1.634,0,20.0,Good,,1.2,0.0,12.0,15.0,11.0,9.0,0.1,0.27,1.2,8.0
2026-09-02 08:00,2026090207,台北,北二區,921,att4fun店,台北市信義區松壽路12號1F,29,松山,primary,2.265,0,33.0,Good,,1.6,2.0,13.0,16.0,7.0,5.0,0.1,0.27,1.2,14.0
2026-09-02 08:00,2026090207,台北,北二區,923,京站店,台北市大同區承德路一段1號B1 (Q24012),11,中山,primary,1.364,0,31.0,Good,,4.8,6.0,6.0,10.0,9.0,7.0,0.2,0.42,1.8,13.0
2026-09-02 08:00,2026090207,台北,北一區,925,忠孝敦化店,台北市大安區忠孝東路四段205巷20號1樓~3樓,16,古亭,primary,1.558,0,20.0,Good,,1.2,0.0,12.0,15.0,11.0,9.0,0.1,0.27,1.2,8.0
2026-09-02 08:00,2026090207,高雄,南二區,930,漢神巨蛋店,高雄市左營區博愛二路777號4F,17,左營,primary,1.037,0,25.0,Good,,5.6,8.0,15.0,22.0,22.0,20.0,0.1,0.29,0.5,6.0
2026-09-02 08:00,2026090207,台北,北二區,932,微風南京店,台北市松山區南京東路三段337號B1-08(櫃號01070),29,松山,primary,2.391,0,33.0,Good,,1.6,2.0,13.0,16.0,7.0,5.0,0.1,0.27,1.2,14.0
2026-09-02 08:00,2026090207,新北,桃新區,935,MITSUI OUTLET PARK 林口店,新北市林口區文化三路一段356號 1F,31,林口,primary,2.773,0,38.0,Good,,3.5,3.0,7.0,11.0,15.0,8.0,0.2,0.33,3.1,16.0
2026-09-02 08:00,2026090207,台南,南一區,939,新光三越台南小西門,台南市中西區西門路1段658-1號1F,67,臺南,primary,2.822,0,20.0,Good,,4.1,5.0,10.0,18.0,22.0,21.0,0.1,0.2,1.0,5.0
2026-09-02 08:00,2026090207,新竹,新中區,940,新竹巨城店,新竹市東區中央路229號3F,55,新竹,primary,6.242,0,43.0,Good,,5.0,7.0,14.0,21.0,9.0,3.0,0.2,0.41,0.6,18.0
2026-09-02 08:00,2026090207,台北,北一區,941,台北忠孝SOGO店,台北市大安區忠孝東路四段45號B1F,16,古亭,primary,1.558,0,20.0,Good,,1.2,0.0,12.0,15.0,11.0,9.0,0.1,0.27,1.2,8.0
2026-09-02 08:00,2026090207,高雄,南二區,943,高雄三多SOGO店,高雄市前鎮區三多三路217號2F,10,小港,primary,3.812,0,64.0,Moderate,2,17.0,22.0,43.0,53.0,14.0,12.0,0.9,2.81,15.2,21.0
2026-09-02 08:00,2026090207,台南,南一區,944,南紡購物中心店,台南市東區中華東路一段366號2F,67,臺南,primary,1.221,0,20.0,Good,,4.1,5.0,10.0,18.0,22.0,21.0,0.1,0.2,1.0,5.0
2026-09-02 08:00,2026090207,桃園,桃新區,946,台茂購物中心店,桃園市蘆竹區南崁路一段112號B2F,43,桃園,primary,7.665,0,26.0,Good,,4.3,6.0,10.0,9.0,21.0,20.0,0.2,0.43,0.5,11.0
2026-09-02 08:00,2026090207,桃園,桃新區,947,大江購物中心店,桃園市中壢區中園路二段501號B1F,18,平鎮,primary,3.207,0,51.0,Moderate,6,4.0,6.0,13.0,20.0,8.0,3.0,0.3,0.72,1.6,22.0
2026-09-02 08:00,2026090207,台北,北三區,950,南西店,台北市中山區南京西路13號1F,11,中山,primary,1.428,0,31.0,Good,,4.8,6.0,6.0,10.0,9.0,7.0,0.2,0.42,1.8,13.0
2026-09-02 08:00,2026090207,台中,新中區,952,台中大遠百店,台中市西屯區台灣大道三段251號10F,25,西屯,primary,2.539,0,28.0,Good,,6.2,8.0,17.0,18.0,1.0,0.0,0.2,0.36,0.8,11.0
2026-09-02 08:00,2026090207,桃園,桃新區,956,桃園ATT,桃園市桃園區中正路47號1F,43,桃園,primary,0.831,0,26.0,Good,,4.3,6.0,10.0,9.0,21.0,20.0,0.2,0.43,0.5,11.0
2026-09-02 08:00,2026090207,台中,新中區,958,台中新時代,台中市東區復興路四段186號2F,7,大里,primary,4.601,0,38.0,Good,,5.1,5.0,23.0,25.0,3.0,1.0,0.2,0.49,1.2,8.0
2026-09-02 08:00,2026090207,台中,新中區,960,秀泰台中站前店,台中市東區南京路66號1F,7,大里,primary,4.601,0,38.0,Good,,5.1,5.0,23.0,25.0,3.0,1.0,0.2,0.49,1.2,8.0
2026-09-02 08:00,2026090207,台北,北二區,964,新光三越信義A11,台北市信義區松壽路11號B1F,29,松山,primary,2.265,0,33.0,Good,,1.6,2.0,13.0,16.0,7.0,5.0,0.1,0.27,1.2,14.0
2026-09-02 08:00,2026090207,台北,北一區,966,台北天母ＳＯＧＯ,台北市士林區中山北路六段77號2F,5,士林,primary,4.231,0,21.0,Good,,4.5,8.0,12.0,14.0,11.0,9.0,0.1,0.23,1.9,9.0
2026-09-02 08:00,2026090207,高雄,南二區,967,高雄大遠百,高雄市苓雅區三多四路21號3F,35,前金,primary,3.688,0,30.0,Good,,5.8,9.0,18.0,34.0,21.0,17.0,0.2,0.46,3.2,12.0
2026-09-02 08:00,2026090207,基隆,北二區,969,基隆東岸廣場,基隆市仁愛區仁二路236號1F,46,基隆,primary,1.993,0,23.0,Good,,2.0,2.0,14.0,9.0,7.0,7.0,0.2,0.3,0.2,8.0
2026-09-02 08:00,2026090207,新北,北三區,973,環球板橋,新北市板橋區縣民大道二段7號2F,30,板橋,primary,0.142,0,26.0,Good,,2.7,5.0,6.0,7.0,11.0,8.0,0.2,0.41,1.1,11.0
2026-09-02 08:00,2026090207,台北,北二區,975,美麗華店,台北市中山區敬業三路20號B1F,11,中山,primary,1.428,0,31.0,Good,,4.8,6.0,6.0,10.0,9.0,7.0,0.2,0.42,1.8,13.0
2026-09-02 08:00,2026090207,新北,北三區,981,新店家樂福店,新北市新店區中興路三段1號1F,56,新店,primary,5.244,0,18.0,Good,,,2.0,11.0,10.0,11.0,8.0,0.1,0.24,0.7,7.0
2026-09-02 08:00,2026090207,桃園,桃新區,982,內壢家樂福店,桃園市中壢區中華路一段450號1F,18,平鎮,primary,3.207,0,51.0,Moderate,6,4.0,6.0,13.0,20.0,8.0,3.0,0.3,0.72,1.6,22.0
2026-09-02 08:00,2026090207,桃園,桃新區,984,經國家樂福店,桃園市桃園區經國路 369號B1F,43,桃園,primary,0.831,0,26.0,Good,,4.3,6.0,10.0,9.0,21.0,20.0,0.2,0.43,0.5,11.0
2026-09-02 08:00,2026090207,台北,北二區,986,內湖CITYLINK店,台北市內湖區成功路四段188號1F,29,松山,primary,3.996,0,33.0,Good,,1.6,2.0,13.0,16.0,7.0,5.0,0.1,0.27,1.2,14.0
2026-09-02 08:00,2026090207,高雄,南一區,987,新光三越高雄左營店,高雄市左營區高鐵路123號3F,17,左營,primary,1.037,0,25.0,Good,,5.6,8.0,15.0,22.0,22.0,20.0,0.1,0.29,0.5,6.0
2026-09-02 08:00,2026090207,嘉義,南一區,988,秀泰嘉義店,嘉義市西區文化路299號1F,63,嘉義,primary,3.538,0,22.0,Good,,3.3,1.0,13.0,12.0,4.0,9.0,0.2,0.35,0.9,7.0
2026-09-02 08:00,2026090207,高雄,南二區,990,高雄成功家樂福OUTLET店,高雄市前鎮區中華五路1111號1F,10,小港,primary,3.812,0,64.0,Moderate,2,17.0,22.0,43.0,53.0,14.0,12.0,0.9,2.81,15.2,21.0
2026-09-02 08:00,2026090207,台北,北一區,992,西門漢中,台北市萬華區漢中街110號,62,萬華,primary,2.232,0,29.0,Good,,3.7,1.0,10.0,14.0,10.0,8.0,0.2,0.28,2.1,12.0
2026-09-02 08:00,2026090207,新北,北三區,993,秀泰樹林,新北市樹林區樹新路40-6號1F,4,土城,primary,5.133,0,25.0,Good,,2.5,3.0,15.0,15.0,11.0,8.0,0.2,0.39,0.6,9.0
2026-09-02 08:00,2026090207,新北,北三區,995,JCPARK新莊店,新北市新莊區幸福路742號1F,57,新莊,primary,0.49,0,36.0,Good,,4.1,7.0,14.0,21.0,9.0,7.0,0.2,0.4,1.3,15.0
2026-09-02 08:00,2026090207,新北,北三區,996,板橋府中店,新北市板橋區中山路一段19號1F,30,板橋,primary,0.142,0,26.0,Good,,2.7,5.0,6.0,7.0,11.0,8.0,0.2,0.41,1.1,11.0
2026-09-02 08:00,2026090207,新北,北三區,997,京站小碧潭店,新北市新店區中央路157號5F,56,新店,primary,5.244,0,18.0,Good,,,2.0,11.0,10.0,11.0,8.0,0.1,0.24,0.7,7.0
2026-09-02 08:00,2026090207,屏東,南二區,998,屏東車站店,屏東縣屏東市公勇路62號1F,38,屏東,primary,1.241,0,23.0,Good,,5.3,9.0,13.0,17.0,25.0,26.0,0.1,0.2,0.5,2.0
2026-09-04 10:00,2026090409,桃園,桃新區,1001,八德置地生活店,桃園市八德區介壽路一段728號1F,43,桃園,primary,5.193,0,43.0,Good,,6.7,8.0,11.0,17.0,17.0,18.0,0.3,0.39,1.0,18.0
2026-09-04 10:00,2026090409,桃園,桃新區,1002,新光影城桃園高鐵站店,桃園市中壢區春德路107號1F,18,平鎮,primary,3.207,0,38.0,Good,,3.6,2.0,15.0,16.0,3.0,6.0,0.2,0.24,1.2,16.0
2026-09-04 10:00,2026090409,新北,北三區,1003,蘆洲佳瑪店,新北市蘆洲區長榮路2號1F,53,菜寮,primary,2.465,0,51.0,Moderate,6,1.7,2.0,8.0,7.0,2.0,1.0,0.4,0.54,0.3,22.0
2026-09-04 10:00,2026090409,彰化,南一區,1008,員林大潤發店,彰化縣埔心鄉中山路319號1F,139,員林,primary,3.097,0,28.0,Good,,5.3,8.0,17.0,22.0,18.0,44.0,0.2,0.27,1.4,3.0
2026-09-04 10:00,2026090409,花蓮,北一區,1009,花蓮遠百店,花蓮縣花蓮市和平路581號1F,33,花蓮,primary,2.954,0,22.0,Good,,3.6,5.0,13.0,14.0,20.0,23.0,0.2,0.21,1.5,3.0
2026-09-04 10:00,2026090409,高雄,南二區,1010,高雄夢時代,高雄市前鎮區中華五路789號7F,10,小港,primary,3.812,0,38.0,Good,,8.7,6.0,23.0,24.0,21.0,39.0,0.3,0.24,0.0,11.0
2026-09-04 10:00,2026090409,新竹,新中區,1012,遠百竹北店,新竹縣竹北市莊敬北路18號6F,55,新竹,primary,4.271,0,32.0,Good,,8.0,11.0,14.0,13.0,6.0,12.0,0.2,0.3,0.7,11.0
2026-09-04 10:00,2026090409,台東,南二區,1013,秀泰台東,台東縣台東市新生路93號2F,66,臺東,primary,4.131,0,33.0,Good,,7.3,7.0,20.0,17.0,18.0,35.0,0.1,0.23,1.4,5.0
2026-09-04 10:00,2026090409,台南,南一區,1015,MITSUI OUTLET PARK 台南店,台南市歸仁區歸仁大道101號3F,67,臺南,primary,8.892,0,33.0,Good,,6.4,8.0,20.0,21.0,25.0,48.0,0.2,0.27,0.8,6.0
2026-09-04 10:00,2026090409,新北,北三區,1017,三重佳瑪,新北市三重區自強路一段73號1F,53,菜寮,primary,0.916,0,51.0,Moderate,6,1.7,2.0,8.0,7.0,2.0,1.0,0.4,0.54,0.3,22.0
2026-09-04 10:00,2026090409,新竹,新中區,1018,新竹大魯閣店（遠雄廣場）,新竹市北區大雅路88號1F,55,新竹,primary,6.242,0,32.0,Good,,8.0,11.0,14.0,13.0,6.0,12.0,0.2,0.3,0.7,11.0
2026-09-04 10:00,2026090409,台中,新中區,1021,台中中友店,台中市北區三民路三段161號A棟3F,28,忠明,primary,4.112,0,25.0,Good,,4.6,5.0,15.0,18.0,10.0,35.0,0.3,0.37,2.0,8.0
2026-09-04 10:00,2026090409,台北,北二區,1022,內湖大全聯,台北市內湖區舊宗路一段188號1F,29,松山,primary,3.996,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,新北,北三區,1024,板橋愛買店,新北市板橋區貴興路101號1F,30,板橋,primary,0.142,0,51.0,Moderate,6,3.6,6.0,9.0,7.0,2.0,1.0,0.4,0.71,0.4,22.0
2026-09-04 10:00,2026090409,新北,北三區,1025,新莊宏匯店,新北市新莊區新北大道4段3號2F,57,新莊,primary,0.49,0,50.0,Good,,4.5,5.0,12.0,10.0,6.0,4.0,0.3,0.66,0.8,21.0
2026-09-04 10:00,2026090409,台中,新中區,1029,Mitsui Shopping Park LaLaport台中店,台中市東區進德路600號3F(櫃號C30270),7,大里,primary,4.601,0,35.0,Good,,4.9,4.0,21.0,23.0,10.0,36.0,0.2,0.26,1.1,6.0
2026-09-04 10:00,2026090409,新北,北三區,1031,三峽店,新北市三峽區民生街106之3號1F,4,土城,primary,11.729,0,50.0,Good,,2.4,7.0,13.0,21.0,2.0,0.0,0.3,0.53,1.0,21.0
2026-09-04 10:00,2026090409,台中,新中區,1032,新光三越台中中港,台中市西屯區台灣大道三段301號6F,25,西屯,primary,2.539,0,27.0,Good,,4.2,8.0,16.0,20.0,9.0,37.0,0.2,0.29,1.6,6.0
2026-09-04 10:00,2026090409,高雄,南二區,1033,高雄SKM Park,高雄市前鎮區中安路1-1號1F,10,小港,primary,3.812,0,38.0,Good,,8.7,6.0,23.0,24.0,21.0,39.0,0.3,0.24,0.0,11.0
2026-09-04 10:00,2026090409,高雄,南一區,1034,高雄漢神百貨,高雄市前金區成功一路266-1號7F,35,前金,primary,1.1,0,44.0,Good,,11.0,7.0,23.0,24.0,22.0,48.0,0.3,0.25,0.8,3.0
2026-09-04 10:00,2026090409,台北,北二區,1036,台北永康,台北市大安區永康街10-3號1F,16,古亭,primary,1.558,0,38.0,Good,,2.1,3.0,9.0,4.0,4.0,5.0,0.2,0.4,1.3,16.0
2026-09-04 10:00,2026090409,新北,北一區,1037,竹圍店,新北市淡水區民權路42號1~2F,48,淡水,primary,3.106,0,17.0,Good,,2.2,1.0,5.0,3.0,6.0,14.0,0.2,0.18,0.1,7.0
2026-09-04 10:00,2026090409,台北,北一區,1038,石牌,台北市北投區石牌路二段66號,5,士林,primary,4.975,0,45.0,Good,,4.6,4.0,4.0,5.0,3.0,3.0,0.2,0.35,1.0,19.0
2026-09-04 10:00,2026090409,苗栗,新中區,1040,頭份大潤發,苗栗縣頭份市自強路230號1F,55,新竹,primary,15.362,0,32.0,Good,,8.0,11.0,14.0,13.0,6.0,12.0,0.2,0.3,0.7,11.0
2026-09-04 10:00,2026090409,桃園,桃新區,1041,中原家樂福,桃園市中壢區中華路二段 501號1F,18,平鎮,primary,3.207,0,38.0,Good,,3.6,2.0,15.0,16.0,3.0,6.0,0.2,0.24,1.2,16.0
2026-09-04 10:00,2026090409,高雄,南二區,1044,高雄義享,高雄市鼓山區大順一路115號3F,35,前金,primary,2.226,0,44.0,Good,,11.0,7.0,23.0,24.0,22.0,48.0,0.3,0.25,0.8,3.0
2026-09-04 10:00,2026090409,新北,北一區,1045,江子翠,新北市板橋區雙十路二段176號1F,30,板橋,primary,0.142,0,51.0,Moderate,6,3.6,6.0,9.0,7.0,2.0,1.0,0.4,0.71,0.4,22.0
2026-09-04 10:00,2026090409,澎湖,南一區,1046,澎湖三號港,澎湖縣馬公市同和路158號3F,44,馬公,primary,3.072,0,32.0,Good,,6.2,6.0,13.0,16.0,35.0,47.0,0.2,0.26,0.7,5.0
2026-09-04 10:00,2026090409,桃園,桃新區,1047,環球桃園A8,桃園市龜山區復興一路8號B1F,31,林口,primary,6.046,0,43.0,Good,,6.2,8.0,13.0,13.0,4.0,3.0,0.2,0.28,1.4,18.0
2026-09-04 10:00,2026090409,台北,北一區,1049,公館,台北市中正區羅斯福路四段88之1號,16,古亭,primary,1.634,0,38.0,Good,,2.1,3.0,9.0,4.0,4.0,5.0,0.2,0.4,1.3,16.0
2026-09-04 10:00,2026090409,新北,北三區,1050,新店佳瑪,新北市新店區民權路78號1F,56,新店,primary,5.244,0,45.0,Good,,2.2,7.0,9.0,6.0,4.0,2.0,0.2,0.46,0.4,19.0
2026-09-04 10:00,2026090409,台北,北一區,1051,LaLaport南港,台北市南港區經貿二路131號3F,29,松山,primary,3.502,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,台北,北二區,1054,大巨蛋sogo,台北市信義區忠孝東路4段505號4F,29,松山,primary,2.265,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,宜蘭,北二區,1055,新月廣場,宜蘭縣宜蘭市民權路二段38巷6號3F,27,宜蘭,primary,1.095,0,28.0,Good,,5.6,8.0,17.0,17.0,9.0,11.0,0.1,0.17,0.9,5.0
2026-09-04 10:00,2026090409,台北,北二區,1056,統一夢廣場,台北市信義區松高路11號B1F,29,松山,primary,2.265,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,新北,北三區,1057,新莊民安,新北市新莊區民安路224號1樓,57,新莊,primary,0.49,0,50.0,Good,,4.5,5.0,12.0,10.0,6.0,4.0,0.3,0.66,0.8,21.0
2026-09-04 10:00,2026090409,新北,北一區,1059,淡水,新北市淡水區中山路1之1號1F,48,淡水,primary,3.106,0,17.0,Good,,2.2,1.0,5.0,3.0,6.0,14.0,0.2,0.18,0.1,7.0
2026-09-04 10:00,2026090409,嘉義,南一區,1060,嘉義新光,嘉義市西區垂楊路726號4樓,63,嘉義,primary,3.538,0,35.0,Good,,1.9,6.0,21.0,22.0,11.0,37.0,0.2,0.32,1.8,5.0
2026-09-04 10:00,2026090409,新竹,新中區,1062,竹馬,新竹市東區光復路二段690號2F。 平安樓-眼科眼鏡配整中心,55,新竹,primary,6.242,0,32.0,Good,,8.0,11.0,14.0,13.0,6.0,12.0,0.2,0.3,0.7,11.0
2026-09-04 10:00,2026090409,台中,新中區,1063,漢神洲際,台中市北屯區崇德路三段865號3F,74,豐原,primary,8.142,0,30.0,Good,,2.2,8.0,18.0,25.0,18.0,41.0,0.2,0.35,1.3,4.0
2026-09-04 10:00,2026090409,台北,北一區,1065,台北微風廣場,臺北市松山區復興南路一段39號3F,29,松山,primary,2.391,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,屏東,南二區,1066,潮州驛站,屏東縣潮州鎮信義路111號1F,69,潮州,primary,1.548,0,23.0,Good,,3.6,8.0,14.0,17.0,17.0,46.0,0.1,0.23,0.8,2.0
2026-09-04 10:00,2026090409,台北,北一區,1067,大葉高島屋,臺北市士林區忠誠路2段55號4F,5,士林,primary,4.231,0,45.0,Good,,4.6,4.0,4.0,5.0,3.0,3.0,0.2,0.35,1.0,19.0
2026-09-04 10:00,2026090409,新北,北三區,1068,環球中和,新北市中和區中山路3段122號2F,30,板橋,primary,4.299,0,51.0,Moderate,6,3.6,6.0,9.0,7.0,2.0,1.0,0.4,0.71,0.4,22.0
2026-09-04 10:00,2026090409,台中,新中區,1069,誠品台中三井,台中市梧棲區臺灣大道10段168號1F(櫃號19800),26,沙鹿,primary,4.502,0,25.0,Good,,4.0,6.0,15.0,20.0,18.0,34.0,0.2,0.36,1.0,7.0
2026-09-04 10:00,2026090409,桃園,桃新區,1070,環球青埔A19,桃園市中壢區高鐵南路二段352號4F,18,平鎮,primary,3.207,0,38.0,Good,,3.6,2.0,15.0,16.0,3.0,6.0,0.2,0.24,1.2,16.0
2026-09-04 10:00,2026090409,台北,北二區,1071,南港CITY LINK,臺北市南港區東明里忠孝東路七段369號2F(B棟),29,松山,primary,3.502,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,台北,北二區,917,微風台北車站店,台北市中正區北平西路3號 微風台北車站1樓(G18),16,古亭,primary,1.634,0,38.0,Good,,2.1,3.0,9.0,4.0,4.0,5.0,0.2,0.4,1.3,16.0
2026-09-04 10:00,2026090409,台北,北二區,921,att4fun店,台北市信義區松壽路12號1F,29,松山,primary,2.265,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,台北,北二區,923,京站店,台北市大同區承德路一段1號B1 (Q24012),11,中山,primary,1.364,0,43.0,Good,,4.7,5.0,6.0,2.0,3.0,4.0,0.4,0.55,0.3,18.0
2026-09-04 10:00,2026090409,台北,北一區,925,忠孝敦化店,台北市大安區忠孝東路四段205巷20號1樓~3樓,16,古亭,primary,1.558,0,38.0,Good,,2.1,3.0,9.0,4.0,4.0,5.0,0.2,0.4,1.3,16.0
2026-09-04 10:00,2026090409,高雄,南二區,930,漢神巨蛋店,高雄市左營區博愛二路777號4F,17,左營,primary,1.037,0,40.0,Good,,10.0,5.0,20.0,18.0,22.0,46.0,0.3,0.29,0.3,6.0
2026-09-04 10:00,2026090409,台北,北二區,932,微風南京店,台北市松山區南京東路三段337號B1-08(櫃號01070),29,松山,primary,2.391,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,新北,桃新區,935,MITSUI OUTLET PARK 林口店,新北市林口區文化三路一段356號 1F,31,林口,primary,2.773,0,43.0,Good,,6.2,8.0,13.0,13.0,4.0,3.0,0.2,0.28,1.4,18.0
2026-09-04 10:00,2026090409,台南,南一區,939,新光三越台南小西門,台南市中西區西門路1段658-1號1F,67,臺南,primary,2.822,0,33.0,Good,,6.4,8.0,20.0,21.0,25.0,48.0,0.2,0.27,0.8,6.0
2026-09-04 10:00,2026090409,新竹,新中區,940,新竹巨城店,新竹市東區中央路229號3F,55,新竹,primary,6.242,0,32.0,Good,,8.0,11.0,14.0,13.0,6.0,12.0,0.2,0.3,0.7,11.0
2026-09-04 10:00,2026090409,台北,北一區,941,台北忠孝SOGO店,台北市大安區忠孝東路四段45號B1F,16,古亭,primary,1.558,0,38.0,Good,,2.1,3.0,9.0,4.0,4.0,5.0,0.2,0.4,1.3,16.0
2026-09-04 10:00,2026090409,高雄,南二區,943,高雄三多SOGO店,高雄市前鎮區三多三路217號2F,10,小港,primary,3.812,0,38.0,Good,,8.7,6.0,23.0,24.0,21.0,39.0,0.3,0.24,0.0,11.0
2026-09-04 10:00,2026090409,台南,南一區,944,南紡購物中心店,台南市東區中華東路一段366號2F,67,臺南,primary,1.221,0,33.0,Good,,6.4,8.0,20.0,21.0,25.0,48.0,0.2,0.27,0.8,6.0
2026-09-04 10:00,2026090409,桃園,桃新區,946,台茂購物中心店,桃園市蘆竹區南崁路一段112號B2F,43,桃園,primary,7.665,0,43.0,Good,,6.7,8.0,11.0,17.0,17.0,18.0,0.3,0.39,1.0,18.0
2026-09-04 10:00,2026090409,桃園,桃新區,947,大江購物中心店,桃園市中壢區中園路二段501號B1F,18,平鎮,primary,3.207,0,38.0,Good,,3.6,2.0,15.0,16.0,3.0,6.0,0.2,0.24,1.2,16.0
2026-09-04 10:00,2026090409,台北,北三區,950,南西店,台北市中山區南京西路13號1F,11,中山,primary,1.428,0,43.0,Good,,4.7,5.0,6.0,2.0,3.0,4.0,0.4,0.55,0.3,18.0
2026-09-04 10:00,2026090409,台中,新中區,952,台中大遠百店,台中市西屯區台灣大道三段251號10F,25,西屯,primary,2.539,0,27.0,Good,,4.2,8.0,16.0,20.0,9.0,37.0,0.2,0.29,1.6,6.0
2026-09-04 10:00,2026090409,桃園,桃新區,956,桃園ATT,桃園市桃園區中正路47號1F,43,桃園,primary,0.831,0,43.0,Good,,6.7,8.0,11.0,17.0,17.0,18.0,0.3,0.39,1.0,18.0
2026-09-04 10:00,2026090409,台中,新中區,958,台中新時代,台中市東區復興路四段186號2F,7,大里,primary,4.601,0,35.0,Good,,4.9,4.0,21.0,23.0,10.0,36.0,0.2,0.26,1.1,6.0
2026-09-04 10:00,2026090409,台中,新中區,960,秀泰台中站前店,台中市東區南京路66號1F,7,大里,primary,4.601,0,35.0,Good,,4.9,4.0,21.0,23.0,10.0,36.0,0.2,0.26,1.1,6.0
2026-09-04 10:00,2026090409,台北,北二區,964,新光三越信義A11,台北市信義區松壽路11號B1F,29,松山,primary,2.265,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,台北,北一區,966,台北天母ＳＯＧＯ,台北市士林區中山北路六段77號2F,5,士林,primary,4.231,0,45.0,Good,,4.6,4.0,4.0,5.0,3.0,3.0,0.2,0.35,1.0,19.0
2026-09-04 10:00,2026090409,高雄,南二區,967,高雄大遠百,高雄市苓雅區三多四路21號3F,35,前金,primary,3.688,0,44.0,Good,,11.0,7.0,23.0,24.0,22.0,48.0,0.3,0.25,0.8,3.0
2026-09-04 10:00,2026090409,基隆,北二區,969,基隆東岸廣場,基隆市仁愛區仁二路236號1F,46,基隆,primary,1.993,0,38.0,Good,,0.1,0.0,8.0,5.0,5.0,2.0,0.2,0.27,0.6,16.0
2026-09-04 10:00,2026090409,新北,北三區,973,環球板橋,新北市板橋區縣民大道二段7號2F,30,板橋,primary,0.142,0,51.0,Moderate,6,3.6,6.0,9.0,7.0,2.0,1.0,0.4,0.71,0.4,22.0
2026-09-04 10:00,2026090409,台北,北二區,975,美麗華店,台北市中山區敬業三路20號B1F,11,中山,primary,1.428,0,43.0,Good,,4.7,5.0,6.0,2.0,3.0,4.0,0.4,0.55,0.3,18.0
